Id,Separation,Trust,ServiceMark,Condition,Photo,Photos,Manufacturer,Model,Badge,BadgeDetail,Transmission,FuelType,Year,FormYear,Mileage,HomeServiceProgress,HomeServiceVerification,ServiceCopyCar,Price,SellType,BuyType,ModifiedDate,OfficeCityState,OfficeName,DealerName,AdWords,Hotmark,Powerpack,SalesStatus,Lease,LeaseType,AcceptanceCharge,MonthLeasePrice,MonthLeaseRest,MonthLeaseTotal,Deposit,ResidualValue,Succession
40136410,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture03/pic4013/40130690_,"[{'type': '001', 'location': '/carpicture03/pic4013/40130690_001.jpg', 'updatedDate': '2025-07-21T07:09:10Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture03/pic4013/40130690_003.jpg', 'updatedDate': '2025-07-21T07:09:10Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture03/pic4013/40130690_004.jpg', 'updatedDate': '2025-07-21T07:09:10Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture03/pic4013/40130690_007.jpg', 'updatedDate': '2025-07-21T07:09:10Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202107.0,2021,76004.0,,Y,DUPLICATION,1650.0,일반,['Delivery'],2025-09-08 11:10:06.000 +09,광주,신한길모터스,이성민,,,,,,,,,,,,,
40116598,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture01/pic4011/40116598_,"[{'type': '001', 'location': '/carpicture01/pic4011/40116598_001.jpg', 'updatedDate': '2025-07-18T04:52:17Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4011/40116598_003.jpg', 'updatedDate': '2025-07-18T04:52:17Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4011/40116598_004.jpg', 'updatedDate': '2025-07-18T04:52:17Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4011/40116598_007.jpg', 'updatedDate': '2025-07-18T04:52:17Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202302.0,2023,9336.0,,,ORIGINAL,1990.0,일반,[],2025-09-08 11:10:06.000 +09,경기,다모아모터스,김건희,,,,,,,,,,,,,
39684049,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture08/pic3968/39684049_,"[{'type': '001', 'location': '/carpicture08/pic3968/39684049_001.jpg', 'updatedDate': '2025-06-10T00:13:54Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic3968/39684049_003.jpg', 'updatedDate': '2025-06-10T00:13:54Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic3968/39684049_004.jpg', 'updatedDate': '2025-06-10T00:13:54Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic3968/39684049_007.jpg', 'updatedDate': '2025-06-10T00:13:54Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202004.0,2021,55413.0,,,ORIGINAL,1930.0,일반,[],2025-09-08 11:10:06.000 +09,서울,주) 트리에이치오토,이기태,완전무사고/무도색/풀옵션/비흡연/용도X/오일교환/타이어90%,09;12;17,,,,,,,,,,,
40476875,['B'],['HomeService'],"['EncarMeetgo', 'EncarDiagnosisP0']","['Record', 'Resume']",/carpicture06/pic4046/40462422_,"[{'type': '001', 'location': '/carpicture06/pic4046/40462422_001.jpg', 'updatedDate': '2025-09-08T00:05:38Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4046/40462422_003.jpg', 'updatedDate': '2025-09-08T00:05:38Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4046/40462422_004.jpg', 'updatedDate': '2025-09-08T00:05:38Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4046/40462422_007.jpg', 'updatedDate': '2025-09-08T00:05:38Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202011.0,2021,43501.0,,,DUPLICATION,1760.0,일반,['Delivery'],2025-09-08 11:10:03.000 +09,경기,온드림모터스,임진규,,,,,,,,,,,,,
40385317,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture08/pic4038/40385317_,"[{'type': '001', 'location': '/carpicture08/pic4038/40385317_001.jpg', 'updatedDate': '2025-08-27T01:36:06Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic4038/40385317_003.jpg', 'updatedDate': '2025-08-27T01:36:06Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic4038/40385317_004.jpg', 'updatedDate': '2025-08-27T01:36:06Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic4038/40385317_007.jpg', 'updatedDate': '2025-08-27T01:36:06Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202107.0,2021,7605.0,,,ORIGINAL,1899.0,일반,[],2025-09-08 11:09:43.000 +09,경기,차여사,곽봉신,,,,,,,,,,,,,
40130690,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture03/pic4013/40130690_,"[{'type': '001', 'location': '/carpicture03/pic4013/40130690_001.jpg', 'updatedDate': '2025-07-21T07:09:10Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture03/pic4013/40130690_003.jpg', 'updatedDate': '2025-07-21T07:09:10Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture03/pic4013/40130690_004.jpg', 'updatedDate': '2025-07-21T07:09:10Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture03/pic4013/40130690_007.jpg', 'updatedDate': '2025-07-21T07:09:10Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202107.0,2021,76004.0,,,ORIGINAL,1650.0,일반,[],2025-09-08 11:09:06.000 +09,광주,신한길모터스,이성민,,,,,,,,,,,,,
38916433,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture01/pic3891/38916433_,"[{'type': '001', 'location': '/carpicture01/pic3891/38916433_001.jpg', 'updatedDate': '2025-01-21T01:08:10Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic3891/38916433_003.jpg', 'updatedDate': '2025-01-21T01:08:10Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic3891/38916433_004.jpg', 'updatedDate': '2025-01-21T01:08:10Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic3891/38916433_007.jpg', 'updatedDate': '2025-01-21T01:08:10Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6 LPi,모던,오토,LPG(일반인 구입),202109.0,2021,64865.0,,,ORIGINAL,1450.0,일반,[],2025-09-08 11:09:06.000 +09,대구,가람 모터스,전성문,,,,,,,,,,,,,
40423377,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture02/pic4042/40423377_,"[{'type': '001', 'location': '/carpicture02/pic4042/40423377_001.jpg', 'updatedDate': '2025-09-01T08:08:32Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4042/40423377_003.jpg', 'updatedDate': '2025-09-01T08:08:32Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4042/40423377_004.jpg', 'updatedDate': '2025-09-01T08:08:32Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4042/40423377_007.jpg', 'updatedDate': '2025-09-01T08:08:32Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202111.0,2022,27494.0,,,ORIGINAL,1540.0,일반,[],2025-09-08 11:09:03.000 +09,경기,롯데렌탈,T카 부천매매센터,,,,CONTRACT,,,,,,,,,
40114778,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture01/pic4011/40112457_,"[{'type': '001', 'location': '/carpicture01/pic4011/40112457_001.jpg', 'updatedDate': '2025-07-17T06:08:01Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4011/40112457_003.jpg', 'updatedDate': '2025-07-17T06:08:01Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4011/40112457_004.jpg', 'updatedDate': '2025-07-17T06:08:01Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4011/40112457_007.jpg', 'updatedDate': '2025-07-17T06:08:01Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202202.0,2022,57351.0,,Y,DUPLICATION,9999.0,일반,['Delivery'],2025-09-08 11:09:03.000 +09,경기,라인모터스,유찬용,,,,CONTRACT,,,,,,,,,
40462422,['B'],['Warranty'],['EncarDiagnosisP0'],"['Record', 'Resume']",/carpicture06/pic4046/40462422_,"[{'type': '001', 'location': '/carpicture06/pic4046/40462422_001.jpg', 'updatedDate': '2025-09-08T00:05:38Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4046/40462422_003.jpg', 'updatedDate': '2025-09-08T00:05:38Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4046/40462422_004.jpg', 'updatedDate': '2025-09-08T00:05:38Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4046/40462422_007.jpg', 'updatedDate': '2025-09-08T00:05:38Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202011.0,2021,43501.0,,,ORIGINAL,1760.0,일반,[],2025-09-08 11:09:03.000 +09,경기,온드림모터스,임진규,,,,,,,,,,,,,
40229910,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture01/pic4021/40215485_,"[{'type': '001', 'location': '/carpicture01/pic4021/40215485_001.jpg', 'updatedDate': '2025-08-04T05:02:35Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4021/40215485_003.jpg', 'updatedDate': '2025-08-04T05:02:35Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4021/40215485_004.jpg', 'updatedDate': '2025-08-04T05:02:35Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4021/40215485_007.jpg', 'updatedDate': '2025-08-04T05:02:35Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202211.0,2023,9392.0,,Y,DUPLICATION,2099.0,일반,['Delivery'],2025-09-08 11:09:02.000 +09,경기,에쓰아이모터스,최영오,,,,,,,,,,,,,
40285462,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture08/pic4028/40281322_,"[{'type': '001', 'location': '/carpicture08/pic4028/40281322_001.jpg', 'updatedDate': '2025-08-12T02:08:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic4028/40281322_003.jpg', 'updatedDate': '2025-08-12T02:08:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic4028/40281322_004.jpg', 'updatedDate': '2025-08-12T02:08:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic4028/40281322_007.jpg', 'updatedDate': '2025-08-12T02:08:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202007.0,2021,69504.0,,Y,DUPLICATION,1600.0,일반,['Delivery'],2025-09-08 11:09:02.000 +09,경기,카리브모터스,이정민,,,,,,,,,,,,,
40090788,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture09/pic4009/40090788_,"[{'type': '001', 'location': '/carpicture09/pic4009/40090788_001.jpg', 'updatedDate': '2025-07-16T01:08:55Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic4009/40090788_003.jpg', 'updatedDate': '2025-07-16T01:08:55Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic4009/40090788_004.jpg', 'updatedDate': '2025-07-16T01:08:55Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic4009/40090788_007.jpg', 'updatedDate': '2025-07-16T01:08:55Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202303.0,2023,25987.0,,,ORIGINAL,1690.0,일반,[],2025-09-08 11:09:02.000 +09,서울,롯데렌탈,T카 강서매매센터,,,,,,,,,,,,,
40059959,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture05/pic4005/40059959_,"[{'type': '001', 'location': '/carpicture05/pic4005/40059959_001.jpg', 'updatedDate': '2025-07-11T07:11:53Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture05/pic4005/40059959_003.jpg', 'updatedDate': '2025-07-11T07:11:53Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture05/pic4005/40059959_004.jpg', 'updatedDate': '2025-07-11T07:11:53Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture05/pic4005/40059959_007.jpg', 'updatedDate': '2025-07-11T07:11:53Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202011.0,2021,67195.0,,,ORIGINAL,1490.0,일반,[],2025-09-08 11:08:17.000 +09,대구,제로모터스,이준성,,,,,,,,,,,,,
40112457,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture01/pic4011/40112457_,"[{'type': '001', 'location': '/carpicture01/pic4011/40112457_001.jpg', 'updatedDate': '2025-07-17T06:08:01Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4011/40112457_003.jpg', 'updatedDate': '2025-07-17T06:08:01Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4011/40112457_004.jpg', 'updatedDate': '2025-07-17T06:08:01Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4011/40112457_007.jpg', 'updatedDate': '2025-07-17T06:08:01Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202202.0,2022,57351.0,,,ORIGINAL,9999.0,일반,[],2025-09-08 11:08:03.000 +09,경기,라인모터스,유찬용,,,,CONTRACT,,,,,,,,,
39481500,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP0']","['Inspection', 'Record', 'Resume']",/carpicture06/pic3946/39465795_,"[{'type': '001', 'location': '/carpicture06/pic3946/39465795_001.jpg', 'updatedDate': '2025-04-18T06:49:09Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic3946/39465795_003.jpg', 'updatedDate': '2025-04-18T06:49:09Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic3946/39465795_004.jpg', 'updatedDate': '2025-04-18T06:49:09Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic3946/39465795_007.jpg', 'updatedDate': '2025-04-18T06:49:09Z', 'ordering': 7.0}]",현대,아반떼 (CN7),2.0 N,,오토,가솔린,202212.0,2023,33473.0,,,DUPLICATION,2740.0,일반,['Delivery'],2025-09-08 11:08:02.000 +09,부산,착한중고차,권현욱,,,,,,,,,,,,,
40404084,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture10/pic4040/40400116_,"[{'type': '001', 'location': '/carpicture10/pic4040/40400116_001.jpg', 'updatedDate': '2025-08-28T07:05:35Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture10/pic4040/40400116_003.jpg', 'updatedDate': '2025-08-28T07:05:35Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture10/pic4040/40400116_004.jpg', 'updatedDate': '2025-08-28T07:05:35Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture10/pic4040/40400116_007.jpg', 'updatedDate': '2025-08-28T07:05:35Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202008.0,2021,22083.0,,Y,DUPLICATION,2089.0,일반,['Delivery'],2025-09-08 11:08:02.000 +09,경기,(주)빅보스모터스,정기건,,,,,,,,,,,,,
37870633,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record']",/carpicture07/pic3787/37870633_,"[{'type': '001', 'location': '/carpicture07/pic3787/37870633_001.jpg', 'updatedDate': '2024-10-02T05:52:55Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture07/pic3787/37870633_003.jpg', 'updatedDate': '2024-10-02T05:52:55Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture07/pic3787/37870633_004.jpg', 'updatedDate': '2024-10-02T05:52:55Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture07/pic3787/37870633_007.jpg', 'updatedDate': '2024-10-02T05:52:55Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6 LPi (렌터카),스마트,오토,LPG(일반인 구입),202205.0,2023,72561.0,,,ORIGINAL,1450.0,일반,[],2025-09-08 11:08:02.000 +09,경기,알차,조수정,버튼시동/스마트키/스마트키원격시동/하이패스,13;14;15,,,,,,,,,,,
39440144,['B'],[],[],['Inspection'],/carpicture04/pic3944/39440144_,"[{'type': '001', 'location': '/carpicture04/pic3944/39440144_001.jpg', 'updatedDate': '2025-04-14T05:31:32Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic3944/39440144_003.jpg', 'updatedDate': '2025-04-14T05:31:32Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic3944/39440144_004.jpg', 'updatedDate': '2025-04-14T05:31:32Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic3944/39440144_007.jpg', 'updatedDate': '2025-04-14T05:31:32Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202209.0,2023,7070.0,,,ORIGINAL,1960.0,일반,[],2025-09-08 11:08:02.000 +09,부산,(주)드림오토카,조현우,,14;15;13,엔카 실촬영,,,,,,,,,,
37868947,['B'],[],[],"['Inspection', 'Record', 'Resume']",/carpicture06/pic3786/37868947_,"[{'type': '001', 'location': '/carpicture06/pic3786/37868947_001.jpg', 'updatedDate': '2024-07-23T07:37:57Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic3786/37868947_003.jpg', 'updatedDate': '2024-07-23T07:37:57Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic3786/37868947_004.jpg', 'updatedDate': '2024-07-23T07:37:57Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic3786/37868947_007.jpg', 'updatedDate': '2024-07-23T07:37:57Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202109.0,2022,52515.0,,,ORIGINAL,1540.0,일반,[],2025-09-08 11:08:02.000 +09,경기,한국자동차매매상사,백순욱,휀더단순//네비+후카//스마트키2//,09;13;17,,,,,,,,,,,
40215485,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture01/pic4021/40215485_,"[{'type': '001', 'location': '/carpicture01/pic4021/40215485_001.jpg', 'updatedDate': '2025-08-04T05:02:35Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4021/40215485_003.jpg', 'updatedDate': '2025-08-04T05:02:35Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4021/40215485_004.jpg', 'updatedDate': '2025-08-04T05:02:35Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4021/40215485_007.jpg', 'updatedDate': '2025-08-04T05:02:35Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202211.0,2023,9392.0,,,ORIGINAL,2099.0,일반,[],2025-09-08 11:08:02.000 +09,경기,에쓰아이모터스,최영오,엔카진단+1인신조+용도X+썬루프+베이지시트+실주행거리~! 준신차,09;10;29,,,,,,,,,,,
40226458,['B'],[],[],"['Inspection', 'Record', 'Resume']",/carpicture02/pic4022/40226458_,"[{'type': '001', 'location': '/carpicture02/pic4022/40226458_001.jpg', 'updatedDate': '2025-08-04T01:08:19Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4022/40226458_003.jpg', 'updatedDate': '2025-08-04T01:08:19Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4022/40226458_004.jpg', 'updatedDate': '2025-08-04T01:08:19Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4022/40226458_007.jpg', 'updatedDate': '2025-08-04T01:08:19Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202110.0,2022,46533.0,,,ORIGINAL,1770.0,일반,[],2025-09-08 11:08:02.000 +09,경기,SO모터스,이준무,,14;15;13,엔카 실촬영,,,,,,,,,,
40281322,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture08/pic4028/40281322_,"[{'type': '001', 'location': '/carpicture08/pic4028/40281322_001.jpg', 'updatedDate': '2025-08-12T02:08:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic4028/40281322_003.jpg', 'updatedDate': '2025-08-12T02:08:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic4028/40281322_004.jpg', 'updatedDate': '2025-08-12T02:08:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic4028/40281322_007.jpg', 'updatedDate': '2025-08-12T02:08:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202007.0,2021,69504.0,,,ORIGINAL,1600.0,일반,[],2025-09-08 11:08:02.000 +09,경기,카리브모터스,이정민,엔카 실촬영,14;15;13,,,,,,,,,,,
40331180,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture02/pic4032/40324489_,"[{'type': '001', 'location': '/carpicture02/pic4032/40324489_001.jpg', 'updatedDate': '2025-08-19T07:15:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4032/40324489_003.jpg', 'updatedDate': '2025-08-19T07:15:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4032/40324489_004.jpg', 'updatedDate': '2025-08-19T07:15:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4032/40324489_007.jpg', 'updatedDate': '2025-08-19T07:15:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202211.0,2023,51459.0,,Y,DUPLICATION,1870.0,일반,['Delivery'],2025-09-08 11:07:39.000 +09,경기,청학Emotors,이기목,,,,,,,,,,,,,
40388731,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture08/pic4038/40387423_,"[{'type': '001', 'location': '/carpicture08/pic4038/40387423_001.jpg', 'updatedDate': '2025-08-27T01:14:20Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic4038/40387423_003.jpg', 'updatedDate': '2025-08-27T01:14:20Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic4038/40387423_004.jpg', 'updatedDate': '2025-08-27T01:14:20Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic4038/40387423_007.jpg', 'updatedDate': '2025-08-27T01:14:20Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202204.0,2023,26531.0,,Y,DUPLICATION,2220.0,일반,['Delivery'],2025-09-08 11:07:34.000 +09,서울,(주)자동차친구,한승헌,,,,,,,,,,,,,
40208745,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture10/pic4020/40208405_,"[{'type': '001', 'location': '/carpicture10/pic4020/40208405_001.jpg', 'updatedDate': '2025-07-31T01:04:10Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture10/pic4020/40208405_003.jpg', 'updatedDate': '2025-07-31T01:04:10Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture10/pic4020/40208405_004.jpg', 'updatedDate': '2025-07-31T01:04:10Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture10/pic4020/40208405_007.jpg', 'updatedDate': '2025-07-31T01:04:10Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202301.0,2023,33908.0,,Y,DUPLICATION,1480.0,일반,['Delivery'],2025-09-08 11:07:03.000 +09,서울,(주)오토플래닛,오토플래닛,,,,,,,,,,,,,
40069990,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture06/pic4006/40069161_,"[{'type': '001', 'location': '/carpicture06/pic4006/40069161_001.jpg', 'updatedDate': '2025-07-11T01:00:31Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4006/40069161_003.jpg', 'updatedDate': '2025-07-11T01:00:31Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4006/40069161_004.jpg', 'updatedDate': '2025-07-11T01:00:31Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4006/40069161_007.jpg', 'updatedDate': '2025-07-11T01:00:31Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202105.0,2021,27144.0,,Y,DUPLICATION,2020.0,일반,['Delivery'],2025-09-08 11:07:03.000 +09,인천,오토플러스(주),리본카 청라지점,,,,,,,,,,,,,
40166674,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture06/pic4016/40163054_,"[{'type': '001', 'location': '/carpicture06/pic4016/40163054_001.jpg', 'updatedDate': '2025-07-24T08:05:56Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4016/40163054_003.jpg', 'updatedDate': '2025-07-24T08:05:56Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4016/40163054_004.jpg', 'updatedDate': '2025-07-24T08:05:56Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4016/40163054_007.jpg', 'updatedDate': '2025-07-24T08:05:56Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202203.0,2022,13655.0,,Y,DUPLICATION,9999.0,일반,['Delivery'],2025-09-08 11:07:03.000 +09,경기,벧엘자동차2,홍석기,,,,CONTRACT,,,,,,,,,
